Filepath,Color_1,Confidence_1
logos/deprag.cz.png,"(227, 241, 230)",1.0
logos/mazda-autohaus-hoeffner-clausen.de.png,"(101, 100, 101)",1.0
logos/fft-ps.pl.png,"(219, 241, 237)",1.0
logos/adra.org.rs.png,"(37, 141, 119)",1.0
logos/fimacf.africa.png,"(86, 2, 7)",1.0
logos/linexaus.com.au.png,"(231, 231, 192)",1.0
logos/allianz.is.png,"(159, 179, 207)",1.0
logos/toyotaalbay.com.ph.png,"(244, 239, 239)",1.0
logos/drekopf-kanalservice.de.png,"(201, 219, 212)",1.0
logos/orbico.com.mk.png,"(248, 244, 244)",1.0
logos/internationalsos.co.jp.png,"(237, 238, 243)",1.0
logos/culliganregina.com.png,"(66, 168, 210)",1.0
logos/teztour.lt.png,"(118, 161, 116)",1.0
logos/stoitalia.it.png,"(248, 245, 230)",1.0
logos/pragroup.at.png,"(83, 128, 107)",1.0
logos/culliganporthuron.com.png,"(150, 180, 254)",1.0
logos/digi-intl.co.jp.png,"(127, 187, 1)",1.0
logos/atalian.hu.png,"(246, 246, 246)",1.0
logos/aamcobearde.com.png,"(161, 121, 139)",1.0
logos/holidayland-pohlheim.de.png,"(69, 134, 152)",1.0
logos/toyota-corbeil.fr.png,"(234, 234, 234)",1.0
logos/nissantireadvantage.com.png,"(226, 225, 226)",1.0
logos/worldvision.com.au.png,"(136, 71, 27)",1.0
logos/cdlniteroi.com.br.png,"(46, 86, 113)",1.0
logos/kumon.com.pe.png,"(145, 173, 212)",1.0
logos/greatplacetowork.com.ar.png,"(232, 47, 47)",1.0
logos/linak.nl.png,"(226, 227, 229)",1.0
logos/holidayland-friedrichshafen.de.png,"(68, 129, 147)",1.0
logos/plastoplan.si.png,"(0, 92, 147)",1.0
logos/aamco-taylorsvilleut.com.png,"(161, 121, 139)",1.0
logos/tbwa.com.hk.png,"(248, 199, 4)",1.0
logos/experianacademy.com.png,"(93, 54, 127)",1.0
logos/salvationarmy.org.my.png,"(242, 157, 160)",1.0
logos/stawag-energie.de.png,"(249, 241, 232)",1.0
logos/veolia.co.za.png,"(247, 175, 178)",1.0
logos/mapfre.com.uy.png,"(233, 148, 136)",1.0
logos/titancontainers.co.nz.png,"(214, 216, 222)",1.0
logos/spitex-steinmaur-neerach.ch.png,"(9, 92, 92)",1.0
logos/zalando.nl.png,"(254, 224, 212)",1.0
logos/solatube.si.png,"(195, 185, 177)",1.0
logos/brother-slovakia.sk.png,"(28, 73, 207)",1.0
logos/anotherbrokeneggfranchise.com.png,"(154, 133, 119)",1.0
logos/toyotaderinderekocak.com.tr.png,"(217, 218, 219)",1.0
logos/bakertilly.ke.png,"(237, 238, 238)",1.0
logos/orange.com.lr.png,"(253, 111, 18)",1.0
logos/hollandandbarrett.ae.png,"(0, 68, 43)",1.0
logos/kia-etehad-halstenbek.de.png,"(231, 232, 233)",1.0
logos/mercyships.org.au.png,"(29, 62, 116)",1.0
logos/hyrox.es.png,"(246, 246, 246)",1.0
logos/starkeyjp.com.png,"(241, 243, 241)",1.0
logos/sto.hr.png,"(190, 156, 5)",1.0
logos/nordicpharma.be.png,"(236, 241, 238)",1.0
logos/overheaddoorfayetteville.com.png,"(238, 225, 226)",1.0
logos/culliganillinois.com.png,"(150, 180, 254)",1.0
logos/reallifeconcepts.co.za.png,"(246, 246, 246)",1.0
logos/astrazeneca.dk.png,"(250, 236, 196)",1.0
logos/vbh.be.png,"(44, 147, 97)",1.0
logos/veolia.de.png,"(253, 226, 226)",1.0
logos/aiesec.org.rs.png,"(24, 137, 243)",1.0
logos/bosch-homecomfort.com.png,"(163, 13, 27)",1.0
logos/cdvi.se.png,"(171, 188, 205)",1.0
logos/carlsjr.com.my.png,"(228, 162, 57)",1.0
logos/overheaddoorbrookfield.com.png,"(248, 236, 237)",1.0
logos/bbraun.no.png,"(202, 239, 229)",1.0
logos/msd-animal-health.pl.png,"(0, 128, 117)",1.0
logos/sephora.ro.png,"(102, 102, 102)",1.0
logos/aamcovirginiabeachva.com.png,"(118, 109, 134)",1.0
logos/kiaofcoatesville.com.png,"(57, 58, 60)",1.0
logos/tbwa-entelia.com.png,"(239, 195, 4)",1.0
logos/lww.co.uk.png,"(131, 171, 131)",1.0
logos/invisalign.de.png,"(67, 67, 67)",1.0
logos/toyotabakircilarfethiye.com.tr.png,"(234, 227, 228)",1.0
logos/kalorimeta-singen.de.png,"(19, 89, 88)",1.0
logos/aamcoalexandriava.com.png,"(161, 121, 139)",1.0
logos/bonprix.jobs.png,"(234, 160, 167)",1.0
logos/ardexbuildingproducts.ie.png,"(225, 225, 225)",1.0
logos/aamcoelpaso-east.com.png,"(49, 77, 105)",1.0
logos/mazda-autohaus-gruendel-doerth.de.png,"(101, 100, 101)",1.0
logos/intersport-courchevel1850.com.png,"(211, 208, 224)",1.0
logos/benu.ee.png,"(119, 174, 76)",1.0
logos/santillana.com.pa.png,"(216, 203, 192)",1.0
logos/jll.fi.png,"(251, 244, 244)",1.0
logos/amway.co.jp.png,"(228, 228, 228)",1.0
logos/fleishmanhillard.com.br.png,"(178, 99, 72)",1.0
logos/travelocarbooking.com.png,"(244, 242, 247)",1.0
logos/culliganhoriconwatertown.com.png,"(70, 121, 242)",1.0
logos/wurth.com.tw.png,"(237, 171, 171)",1.0
logos/engie-africa.com.png,"(188, 188, 188)",1.0
logos/entergynewsroom.com.png,"(244, 213, 236)",1.0
logos/johcm-ukconference.com.png,"(4, 59, 84)",1.0
logos/greatplacetowork.fr.png,"(251, 60, 76)",1.0
logos/flashbay.com.my.png,"(225, 184, 192)",1.0
logos/gjw-sachsen.de.png,"(210, 226, 173)",1.0
logos/roca.it.png,"(178, 179, 179)",1.0
logos/amnesty.se.png,"(246, 246, 3)",1.0
logos/nestle.com.uy.png,"(228, 225, 222)",1.0
logos/synlab.cz.png,"(245, 247, 249)",1.0
logos/avis-tahiti.com.png,"(245, 219, 225)",1.0
logos/narscosmetics.es.png,"(132, 132, 132)",1.0
logos/entergy-mississippi.com.png,"(244, 213, 236)",1.0
logos/aamcowebstertx.com.png,"(118, 109, 134)",1.0
logos/job-impulse.pt.png,"(229, 32, 44)",1.0
logos/landish.ca.png,"(221, 221, 221)",1.0
logos/applebees.com.gt.png,"(239, 234, 233)",1.0
logos/lcvesta.nl.png,"(246, 226, 223)",1.0
logos/adeccojapanese.asia.png,"(239, 61, 48)",1.0
logos/toyotaaktoy.com.tr.png,"(216, 218, 219)",1.0
logos/holidayland-dorfen.de.png,"(69, 134, 152)",1.0
logos/modern-heads.com.png,"(226, 220, 216)",1.0
logos/chicco.pl.png,"(97, 38, 97)",1.0
logos/howdentiger.com.png,"(36, 58, 82)",1.0
logos/sherwin-williams.com.ec.png,"(229, 216, 221)",1.0
logos/aamcosandiego-missionbay.com.png,"(118, 109, 134)",1.0
logos/moog.fr.png,"(138, 39, 51)",1.0
logos/kiacoldlake.com.png,"(84, 80, 74)",1.0
logos/toyotayoruk.com.tr.png,"(217, 218, 219)",1.0
logos/tupperware.nl.png,"(248, 248, 248)",1.0
logos/hertz.ro.png,"(249, 248, 242)",1.0
logos/ardex.com.tw.png,"(114, 114, 113)",1.0
logos/nestle.ch.png,"(228, 225, 222)",1.0
logos/eurofins.at.png,"(244, 246, 248)",1.0
logos/designmehair.cz.png,"(249, 249, 249)",1.0
logos/sephora.es.png,"(102, 102, 102)",1.0
logos/ardexamericas.com.png,"(237, 237, 237)",1.0
logos/msd-animal-health.dk.png,"(0, 128, 117)",1.0
logos/servier.at.png,"(236, 229, 233)",1.0
logos/toyota.co.tz.png,"(249, 208, 212)",1.0
logos/fleishmanhillard.co.th.png,"(243, 245, 246)",1.0
logos/goliathgames.com.png,"(245, 168, 164)",1.0
logos/toyotasouthern.com.png,"(238, 221, 222)",1.0
logos/airbnb.co.kr.png,"(254, 113, 117)",1.0
logos/krautzberger.pl.png,"(243, 244, 245)",1.0
logos/mazdaofpottstown.com.png,"(98, 97, 98)",1.0
logos/culliganminneapolis.com.png,"(150, 180, 254)",1.0
logos/tupperware.at.png,"(249, 248, 248)",1.0
logos/mazda-autohaus-wilk-kaczmarek-schwerin.de.png,"(101, 100, 101)",1.0
logos/nestle.no.png,"(236, 234, 231)",1.0
logos/gjw-hessen.de.png,"(210, 226, 173)",1.0
logos/mazda-autohaus-w-k-kamen.de.png,"(124, 123, 124)",1.0
logos/myfamily.ca.png,"(49, 49, 48)",1.0
logos/spitex-oberthurgau.ch.png,"(9, 92, 92)",1.0
logos/fmlogistic.pl.png,"(245, 188, 188)",1.0
logos/aamco-newbraunfels.com.png,"(49, 77, 105)",1.0
logos/servier.nl.png,"(234, 226, 231)",1.0
logos/cfmotoitaly.it.png,"(242, 242, 242)",1.0
logos/harigmfg.com.png,"(175, 202, 192)",1.0
logos/aamcohialeahfl.com.png,"(161, 121, 139)",1.0
logos/flashbay.fr.png,"(225, 184, 192)",1.0
logos/greatplacetowork.com.co.png,"(232, 49, 48)",1.0
logos/pearsonclinical.es.png,"(234, 241, 243)",1.0
logos/mazdaofsouthcharlotte.com.png,"(229, 235, 239)",1.0
logos/asendia.es.png,"(239, 223, 3)",1.0
logos/holidayland-durmersheim.de.png,"(69, 134, 152)",1.0
logos/wordans.it.png,"(73, 68, 111)",1.0
logos/aamcocoronaca.com.png,"(161, 121, 139)",1.0
logos/wurth.fi.png,"(236, 234, 237)",1.0
logos/adra.pl.png,"(228, 240, 237)",1.0
logos/mazda-autohaus-schindlbeck-straubing.de.png,"(101, 100, 101)",1.0
logos/spitex-waedenswil.ch.png,"(240, 244, 244)",1.0
logos/castsoftware.it.png,"(183, 182, 182)",1.0
logos/cafelasmargaritas.es.png,"(197, 197, 197)",1.0
logos/gulf.no.png,"(175, 133, 129)",1.0
logos/pkf-l.com.png,"(207, 213, 231)",1.0
logos/avonworldwide.com.png,"(190, 77, 172)",1.0
logos/grantthornton.do.png,"(202, 193, 217)",1.0
logos/whirlpool.com.sg.png,"(56, 45, 24)",1.0
logos/trulynolenrecife.com.br.png,"(195, 158, 30)",1.0
logos/salvationarmyconcordca.org.png,"(198, 179, 178)",1.0
logos/kia-fugel-dresden.de.png,"(231, 232, 233)",1.0
logos/pkf.jo.png,"(223, 231, 238)",1.0
logos/decathlon.pl.png,"(231, 245, 246)",1.0
logos/wurth.hu.png,"(233, 229, 227)",1.0
logos/funiber.us.png,"(210, 226, 235)",1.0
logos/schaumann.fr.png,"(241, 245, 247)",1.0
logos/fordmediacenter.nl.png,"(14, 23, 100)",1.0
logos/titancontainers.dk.png,"(214, 216, 222)",1.0
logos/mazda-press.com.png,"(32, 32, 32)",1.0
logos/gulf.com.mk.png,"(233, 219, 216)",1.0
logos/demeter.it.png,"(249, 239, 229)",1.0
logos/brother-industrial.md.png,"(188, 188, 188)",1.0
logos/toyotayatumugla.com.tr.png,"(203, 203, 205)",1.0
logos/greatplacetowork.com.vn.png,"(229, 43, 43)",1.0
logos/chicco.com.ph.png,"(186, 192, 212)",1.0
logos/funiber.ci.png,"(210, 226, 235)",1.0
logos/toyotaer.com.tr.png,"(217, 218, 219)",1.0
logos/acuraofgainesville.com.png,"(200, 200, 200)",1.0
logos/mcvitiesindia.com.png,"(107, 105, 114)",1.0
logos/kia-guenther-dingelstaedt.de.png,"(231, 232, 233)",1.0
logos/rexel.ca.png,"(176, 203, 225)",1.0
logos/plameco-baer.de.png,"(81, 122, 164)",1.0
logos/aamcoviennava.com.png,"(118, 109, 134)",1.0
logos/jungheinrich.in.png,"(188, 183, 169)",1.0
logos/rsm.lu.png,"(225, 236, 238)",1.0
logos/synlab-notes.com.png,"(25, 75, 115)",1.0
logos/avis.nc.png,"(216, 58, 71)",1.0
logos/cbrain.com.png,"(227, 238, 243)",1.0
logos/mercyships.be.png,"(28, 62, 115)",1.0
logos/tupperware.co.kr.png,"(250, 250, 250)",1.0
logos/stanbicbank.co.zw.png,"(202, 211, 215)",1.0
logos/gulfsverige.com.png,"(184, 148, 141)",1.0
logos/avia.hu.png,"(199, 0, 0)",1.0
logos/mazda-autohaus-banaszak-wesel.de.png,"(101, 100, 101)",1.0
logos/subwayburbank.com.png,"(104, 154, 34)",1.0
logos/culliganwatercorrections.com.png,"(66, 168, 210)",1.0
logos/eca-serel.de.png,"(28, 28, 27)",1.0
logos/deswam.in.png,"(59, 71, 81)",1.0
logos/renaultamericas.com.mx.png,"(221, 222, 218)",1.0
logos/wurth.pe.png,"(247, 241, 241)",1.0
logos/isuzuniaga.com.png,"(238, 46, 53)",1.0
logos/rsm.bh.png,"(225, 236, 238)",1.0
logos/daikin.ge.png,"(237, 248, 251)",1.0
logos/gloriasportsarena.com.tr.png,"(143, 143, 144)",1.0
logos/portadoors.com.png,"(3, 107, 87)",1.0
logos/aamcobloomingtonil.com.png,"(166, 124, 143)",1.0
logos/atalian.sk.png,"(248, 248, 248)",1.0
logos/renaultsanzhispano.es.png,"(173, 173, 173)",1.0
logos/avis.cr.png,"(224, 101, 112)",1.0
logos/culligannc.com.png,"(66, 168, 210)",1.0
logos/powerint.cn.png,"(230, 232, 233)",1.0
logos/bbraun.com.py.png,"(202, 239, 229)",1.0
logos/autosecuritas-ct-seysses.fr.png,"(229, 236, 245)",1.0
logos/pkf.co.in.png,"(204, 220, 236)",1.0
logos/mazda-autohaus-kopke-bendel-marl.de.png,"(124, 123, 124)",1.0
logos/zktecoma.com.png,"(242, 242, 238)",1.0
logos/wordans.de.png,"(35, 32, 91)",1.0
logos/cvjm-augsburg.de.png,"(156, 28, 59)",1.0
logos/culliganmoseslake.com.png,"(150, 180, 254)",1.0
logos/einhell.bg.png,"(200, 65, 68)",1.0
logos/pragroup.no.png,"(83, 128, 107)",1.0
logos/daikin.rs.png,"(238, 248, 251)",1.0
logos/shelterstation.com.au.png,"(177, 174, 182)",1.0
logos/mazda-autohaus-wuttke-gummersbach.de.png,"(101, 100, 101)",1.0
logos/engenmauritius.com.png,"(38, 67, 151)",1.0
logos/meyersound.de.png,"(241, 243, 244)",1.0
logos/de-heus.nl.png,"(206, 226, 224)",1.0
logos/greatplacetowork.com.cy.png,"(251, 60, 76)",1.0
logos/drinkculligan.com.png,"(227, 237, 245)",1.0
logos/ibc-solar.nl.png,"(243, 206, 201)",1.0
logos/aamcosilverspringmd.com.png,"(118, 109, 134)",1.0
logos/deswam.in.jpg,"(59, 71, 81)",1.0
logos/algeco.pt.png,"(224, 226, 235)",1.0
logos/julis-sh.de.png,"(227, 235, 239)",1.0
logos/wurth.es.png,"(243, 226, 221)",1.0
logos/cgparivarconstruction.com.png,"(149, 162, 148)",1.0
logos/vkf-renzel.dk.png,"(213, 209, 209)",1.0
logos/sonepar.pt.png,"(16, 164, 228)",1.0
logos/solutions30.nl.png,"(249, 249, 248)",1.0
logos/aamcoseguin.com.png,"(166, 124, 143)",1.0
logos/taylorfarmsdeli.com.png,"(56, 135, 52)",1.0
logos/citychain.co.th.png,"(244, 244, 244)",1.0
logos/trikonclinicalwaste.co.uk.png,"(244, 245, 243)",1.0
logos/wwf.or.th.png,"(242, 242, 242)",1.0
logos/medefloire.fr.png,"(245, 241, 245)",1.0
logos/skoda-clermontferrand.fr.png,"(67, 147, 107)",1.0
logos/zalando.no.png,"(254, 224, 212)",1.0
logos/rsmthailand.com.png,"(225, 236, 238)",1.0
logos/wurthindustry.ca.png,"(250, 244, 244)",1.0
logos/affidea.es.png,"(178, 206, 230)",1.0
logos/aamcomurraysouthsaltlakecity.com.png,"(164, 122, 141)",1.0
logos/greatplacetowork.se.png,"(251, 60, 76)",1.0
logos/crif.cz.png,"(49, 78, 125)",1.0
logos/nobleprog.com.eg.png,"(242, 247, 250)",1.0
logos/rsmrecruitment.com.png,"(230, 239, 240)",1.0
logos/overheaddoormankato.com.png,"(228, 64, 102)",1.0
logos/santillana.com.ec.png,"(202, 181, 161)",1.0
logos/msmode.es.png,"(199, 228, 239)",1.0
logos/infiniti-bahrain.com.png,"(28, 25, 26)",1.0
logos/mazda.bg.png,"(135, 133, 132)",1.0
logos/spitexkaiseraugst.ch.png,"(9, 92, 92)",1.0
logos/isuzu.net.my.png,"(201, 0, 0)",1.0
logos/spie.be.png,"(27, 38, 95)",1.0
logos/svnvanguardla.com.png,"(232, 230, 234)",1.0
logos/zalando.ch.png,"(254, 224, 212)",1.0
logos/aamcotwinfalls.com.png,"(118, 109, 134)",1.0
logos/wwf.org.nz.png,"(244, 244, 244)",1.0
logos/filterteknik.dk.png,"(248, 227, 228)",1.0
logos/airbnb.com.hk.png,"(254, 113, 117)",1.0
logos/veolia.pt.png,"(252, 158, 158)",1.0
logos/modshair-mannheim.de.png,"(185, 175, 167)",1.0
logos/murrelektronik.uk.png,"(97, 200, 97)",1.0
logos/nutricia.co.uk.png,"(245, 244, 248)",1.0
logos/bbraun.nl.png,"(104, 204, 176)",1.0
logos/spitexow.ch.png,"(9, 92, 92)",1.0
logos/sto-ukraine.com.png,"(185, 155, 20)",1.0
logos/263.net.cn.png,"(1, 53, 101)",1.0
logos/subaru.es.png,"(229, 233, 236)",1.0
logos/kia-plt.ru.png,"(232, 233, 234)",1.0
logos/vbh.com.es.png,"(44, 147, 97)",1.0
logos/toyotabacau.ro.png,"(217, 217, 219)",1.0
logos/lindt.cz.png,"(252, 250, 245)",1.0
logos/salvationarmy.org.uk.png,"(244, 165, 167)",1.0
logos/compo.pl.png,"(183, 166, 66)",1.0
logos/pefc.be.png,"(237, 246, 225)",1.0
logos/bosch-pt.com.au.png,"(136, 153, 170)",1.0
logos/aamcocolumbus-wbroadst.com.png,"(161, 121, 139)",1.0
logos/kiacadca.sk.png,"(99, 110, 140)",1.0
logos/synlab.lt.png,"(248, 249, 250)",1.0
logos/jungheinrich.co.th.png,"(246, 220, 220)",1.0
logos/flashbay.co.nz.png,"(225, 184, 192)",1.0
logos/bosch-pt.com.cn.png,"(174, 169, 167)",1.0
logos/plameco.nl.png,"(141, 149, 222)",1.0
logos/luxaflexproject-scandinavia.com.png,"(195, 194, 193)",1.0
logos/aamcoathensga.com.png,"(161, 121, 139)",1.0
logos/aireonepeel.ca.png,"(225, 231, 238)",1.0
logos/bbraun.co.png,"(202, 239, 229)",1.0
logos/aamcoranchocucamonga.com.png,"(161, 121, 139)",1.0
logos/skodanews.de.png,"(136, 156, 131)",1.0
logos/aamcoeverett.com.png,"(118, 109, 134)",1.0
logos/bioderma.com.png,"(249, 249, 249)",1.0
logos/astreitalia.it.png,"(123, 146, 189)",1.0
logos/aspenpharma.es.png,"(234, 237, 243)",1.0
logos/tryg.com.png,"(249, 173, 173)",1.0
logos/cdvi.com.png,"(167, 191, 210)",1.0
logos/narscosmetics.de.png,"(132, 132, 132)",1.0
logos/bcurelaser.co.il.png,"(246, 240, 232)",1.0
logos/allianzdarta.ie.png,"(134, 160, 193)",1.0
logos/veolia.sk.png,"(247, 187, 184)",1.0
logos/zkteco.in.png,"(238, 241, 235)",1.0
logos/plameco.at.png,"(25, 25, 179)",1.0
logos/pirtek.se.png,"(182, 192, 203)",1.0
logos/aleris-pp.dk.png,"(47, 98, 100)",1.0
logos/thelocal.fr.png,"(249, 201, 163)",1.0
logos/nutriciavoorjou.nl.png,"(190, 192, 212)",1.0
logos/ymcaokc.org.png,"(217, 241, 242)",1.0
logos/bakertilly.fr.png,"(180, 180, 180)",1.0
logos/designpluz.com.png,"(51, 47, 41)",1.0
logos/secureparkingusa.com.png,"(156, 197, 223)",1.0
logos/mtn.ci.png,"(238, 191, 3)",1.0
logos/sto.hu.png,"(190, 156, 5)",1.0
logos/aamcofremontca.com.png,"(118, 109, 134)",1.0
logos/kiamotors.com.co.png,"(206, 75, 75)",1.0
logos/pragroup.com.au.png,"(83, 129, 108)",1.0
logos/shopee.co.id.png,"(251, 213, 206)",1.0
logos/mazda-autohaus-witthoeft-bad-oldesloe.de.png,"(124, 123, 124)",1.0
logos/mazda-autohaus-ruettiger-wallduern.de.png,"(101, 100, 101)",1.0
logos/suttontools.co.nz.png,"(17, 152, 209)",1.0
logos/honda-chateauroux.com.png,"(246, 178, 190)",1.0
logos/honda-pirola.com.png,"(245, 178, 189)",1.0
logos/pigtailsandcrewcutsfranchise.com.png,"(215, 233, 206)",1.0
logos/faesfarma.com.co.png,"(245, 247, 249)",1.0
logos/mazda-autohaus-heider-dresden.de.png,"(124, 123, 124)",1.0
logos/bimedacanada.com.png,"(236, 200, 205)",1.0
logos/mazda-autohaus-ubben-aurich.de.png,"(101, 100, 101)",1.0
logos/culliganwt.com.png,"(88, 175, 252)",1.0
logos/cinnabon.pk.png,"(206, 211, 219)",1.0
logos/santander.de.png,"(250, 211, 211)",1.0
logos/bosch-homecomfortgroup.com.png,"(163, 13, 27)",1.0
logos/axa.ad.png,"(223, 227, 237)",1.0
logos/spitexniesen.ch.png,"(9, 92, 92)",1.0
logos/brother-industrial.com.png,"(30, 61, 166)",1.0
logos/sto.fi.png,"(252, 249, 233)",1.0
logos/electrolux.com.mx.png,"(165, 174, 192)",1.0
logos/duraclean.us.png,"(210, 141, 31)",1.0
logos/aamcometuchen.com.png,"(118, 109, 134)",1.0
logos/mazda-autohaus-stoelzel-doehlau.de.png,"(124, 123, 124)",1.0
logos/servier.lv.png,"(73, 62, 119)",1.0
logos/bakertilly.com.jm.png,"(250, 250, 250)",1.0
logos/saint-gobain-glass.es.png,"(77, 35, 43)",1.0
logos/mapfre.com.ve.png,"(233, 148, 136)",1.0
logos/veolia.ie.png,"(253, 244, 244)",1.0
logos/wurth.co.nz.png,"(249, 243, 243)",1.0
logos/mazda-bielskobiala-autogazda.pl.png,"(42, 42, 42)",1.0
logos/medef-cher.fr.png,"(167, 154, 196)",1.0
logos/overheaddoorofterrehaute.com.png,"(126, 134, 138)",1.0
logos/mazda-autohaus-abs-erlangen.de.png,"(101, 100, 101)",1.0
logos/pkfsingapore.com.png,"(232, 234, 242)",1.0
logos/allianz.com.ar.png,"(160, 180, 206)",1.0
logos/esseskincare.fi.png,"(249, 249, 249)",1.0
logos/rjelinek.cl.png,"(204, 98, 17)",1.0
logos/algeco.ro.png,"(235, 237, 242)",1.0
logos/mitsubishi-motors.com.kw.png,"(163, 89, 89)",1.0
logos/algeco.sk.png,"(2, 44, 90)",1.0
logos/inductotherm.co.kr.png,"(207, 129, 112)",1.0
logos/isover.se.png,"(252, 241, 194)",1.0
logos/medef-bearnetsoule.com.png,"(228, 226, 232)",1.0
logos/greatplacetowork.com.au.png,"(251, 60, 76)",1.0
logos/adra.se.png,"(0, 102, 79)",1.0
logos/thebodyshop.bg.png,"(0, 60, 49)",1.0
logos/asendia.de.png,"(239, 223, 3)",1.0
logos/meggle-group.com.png,"(39, 75, 131)",1.0
logos/crocssa.co.za.png,"(251, 243, 234)",1.0
logos/ymcasteuben.org.png,"(35, 106, 175)",1.0
logos/tbwazim.co.zw.png,"(249, 238, 70)",1.0
logos/wolterskluwer.dk.png,"(226, 237, 230)",1.0
logos/nissanmanufacturing.com.png,"(224, 224, 224)",1.0
logos/spitex-meggen.ch.png,"(9, 92, 92)",1.0
logos/rotary5960.org.png,"(225, 167, 14)",1.0
logos/gulf.lu.png,"(208, 190, 169)",1.0
logos/ccusa.cz.png,"(236, 243, 229)",1.0
logos/nepaltrust.gov.np.png,"(218, 194, 193)",1.0
logos/spitex-rotbachtal.ch.png,"(9, 92, 92)",1.0
logos/freeportwestselfstorage.com.png,"(91, 69, 106)",1.0
logos/mazda-autohaus-misch-uebach-palenberg.de.png,"(124, 123, 124)",1.0
logos/trulynolencampogrande.com.br.png,"(195, 158, 30)",1.0
logos/titancontainers.com.tr.png,"(214, 216, 222)",1.0
logos/rotary7620.org.png,"(246, 245, 243)",1.0
logos/spitex-freiamt.ch.png,"(9, 92, 92)",1.0
logos/roca.com.ar.png,"(205, 205, 205)",1.0
logos/solatubescotland.co.uk.png,"(129, 145, 188)",1.0
logos/habitatvietnam.org.png,"(43, 187, 221)",1.0
logos/kia-fischer-cottbus.de.png,"(231, 232, 234)",1.0
logos/soventix.cl.png,"(240, 243, 242)",1.0
logos/aamcoreynoldsburgoh.com.png,"(226, 213, 222)",1.0
logos/aonassurances.com.png,"(227, 57, 63)",1.0
logos/europa-union-thueringen.de.png,"(97, 158, 145)",1.0
logos/dysartsservicecenter.com.png,"(108, 105, 103)",1.0
logos/acuraofwestchester.com.png,"(243, 243, 243)",1.0
logos/acurasouthpoint.com.png,"(235, 236, 238)",1.0
logos/softland.com.mx.png,"(41, 83, 173)",1.0
logos/carglass.re.png,"(251, 240, 236)",1.0
logos/aiesecargentina.org.png,"(36, 143, 243)",1.0
logos/aamcolancasterca.com.png,"(161, 121, 139)",1.0
logos/engie-energia.pe.png,"(232, 246, 251)",1.0
logos/renault.no.png,"(245, 245, 245)",1.0
logos/spitex-imboden.ch.png,"(9, 92, 92)",1.0
logos/mazda-autohaus-schwenke-duisburg.de.png,"(124, 123, 124)",1.0
logos/spitexgraenichen.ch.png,"(9, 92, 92)",1.0
logos/logicvapes.co.uk.png,"(236, 236, 236)",1.0
logos/duracleancarpet.com.png,"(189, 202, 225)",1.0
logos/carglass.rs.png,"(251, 242, 238)",1.0
logos/adra.fr.png,"(39, 142, 120)",1.0
logos/statkraft.nl.png,"(184, 227, 241)",1.0
logos/monster.se.png,"(127, 78, 163)",1.0
logos/airbnb.hu.png,"(254, 113, 117)",1.0
logos/funiber.cm.png,"(220, 232, 239)",1.0
logos/aamcofuquayvarinanc.com.png,"(166, 124, 143)",1.0
logos/roca.com.tr.png,"(211, 211, 211)",1.0
logos/hondabintang.com.png,"(225, 203, 205)",1.0
logos/aeccglobal.co.id.png,"(229, 227, 235)",1.0
logos/spitex-wyland.ch.png,"(9, 92, 92)",1.0
logos/urmet.com.br.png,"(202, 201, 202)",1.0
logos/eis.com.tr.png,"(133, 96, 69)",1.0
logos/linak.cz.png,"(89, 145, 197)",1.0
logos/aamcotopekaks.com.png,"(161, 121, 139)",1.0
logos/mazda-autohaus-banaszak-kleve.de.png,"(124, 123, 124)",1.0
logos/ecaas.com.png,"(219, 219, 219)",1.0
logos/funiber.org.co.png,"(210, 226, 235)",1.0
logos/asendia.it.png,"(239, 223, 3)",1.0
logos/culligansanantonio.com.png,"(88, 175, 252)",1.0
logos/menicon.nl.png,"(246, 246, 245)",1.0
logos/renaultmerida.com.mx.png,"(245, 211, 131)",1.0
logos/gotchateausa.com.png,"(112, 173, 198)",1.0
logos/greatplacetowork.com.bo.png,"(249, 61, 76)",1.0
logos/aamcoportsmouthnh.com.png,"(161, 121, 139)",1.0
logos/tupperware.com.ar.png,"(246, 246, 246)",1.0
logos/misterwhat.pl.png,"(223, 235, 224)",1.0
logos/mazda-autohaus-suedring-datteln.de.png,"(124, 123, 124)",1.0
logos/carglass.gr.png,"(251, 241, 239)",1.0
logos/aiesec.cl.png,"(27, 138, 242)",1.0
logos/overheaddoorriverton.com.png,"(249, 238, 239)",1.0
logos/diamond.co.id.png,"(205, 68, 88)",1.0
logos/premiumproperties.com.png,"(244, 244, 240)",1.0
logos/greatplacetowork.pl.png,"(251, 60, 76)",1.0
logos/solatubegalicia.com.png,"(18, 136, 196)",1.0
logos/sephora.it.png,"(102, 102, 102)",1.0
logos/aliaxis.pl.png,"(222, 241, 253)",1.0
logos/mazda-autohaus-brutschin-lenzkirch.de.png,"(101, 100, 101)",1.0
logos/crif.ch.png,"(230, 235, 239)",1.0
logos/sto.es.png,"(251, 248, 235)",1.0
logos/nestle.lt.png,"(236, 234, 231)",1.0
logos/solatube.pt.png,"(17, 136, 196)",1.0
logos/bakertilly.com.kh.png,"(238, 238, 238)",1.0
logos/foxinabox.mx.png,"(236, 115, 12)",1.0
logos/enterprise.si.png,"(114, 171, 149)",1.0
logos/bauwerk-group.hr.png,"(245, 183, 130)",1.0
